id,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,pool_qc,fence,misc_feature,sale_type,saleprice
423,RL,104.0,13518,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1926.0,GasA,Ex,Y,SBrkr,1966,3140,0.0,3,1,Ex,11,Typ,2,Gd,BuiltIn,Fin,3.0,820.0,TA,TA,Y,144,78,No Pool,No Fence,No Misc Feature,New,485000
2687,RM,90.0,33120,Pave,No Alley,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1595.0,GasA,TA,Y,SBrkr,1611,2486,0.0,2,0,TA,8,Typ,1,Gd,Detchd,Unf,2.0,576.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,220000
1436,RL,75.0,13142,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,TA,TA,PConc,Gd,TA,No,GLQ,688.0,Unf,864.0,GasA,Ex,Y,SBrkr,872,1771,1.0,2,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2.0,600.0,TA,TA,Y,0,96,No Pool,No Fence,No Misc Feature,WD ,215700
444,RL,107.0,11362,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,1836.0,GasA,Ex,Y,SBrkr,1836,1836,1.0,2,0,Gd,7,Typ,1,Gd,Attchd,Fin,3.0,862.0,TA,TA,Y,125,185,No Pool,No Fence,No Misc Feature,WD ,280000
1067,RL,92.0,10845,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,504.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,Unf,1603.0,GasA,Ex,Y,SBrkr,1575,1575,1.0,2,0,Gd,7,Typ,1,TA,Attchd,Fin,3.0,732.0,TA,TA,Y,216,28,No Pool,No Fence,No Misc Feature,WD ,284000
2290,RM,21.0,1936,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,630.0,GasA,Gd,Y,SBrkr,630,630,1.0,1,0,TA,3,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,84500
168,RL,80.0,9760,Pave,No Alley,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218.0,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,1395.0,GasA,TA,Y,SBrkr,1395,1395,1.0,1,0,TA,7,Min1,1,TA,Attchd,RFn,2.0,440.0,TA,TA,Y,657,0,No Pool,No Fence,No Misc Feature,WD ,192000
2643,RM,66.0,3960,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,502.0,GasA,TA,N,SBrkr,502,1004,0.0,1,0,Gd,5,Typ,1,Po,Detchd,Unf,1.0,200.0,Fa,TA,N,280,0,No Pool,MnPrv,No Misc Feature,WD ,105000
2802,RL,70.0,9100,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,1860.0,GasA,Ex,Y,SBrkr,1836,1836,0.0,2,0,Gd,8,Typ,1,Gd,Attchd,Fin,2.0,484.0,TA,TA,Y,120,33,No Pool,No Fence,No Misc Feature,WD ,216837
1224,RL,80.0,9600,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,203.0,Fa,Fa,CBlock,TA,TA,No,Rec,658.0,Unf,1296.0,GasA,TA,Y,SBrkr,1496,1496,0.0,2,0,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2.0,450.0,TA,TA,Y,0,22,No Pool,MnPrv,No Misc Feature,WD ,141500
1382,RL,57.0,9764,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,1967,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,894.0,GasA,Ex,Y,SBrkr,894,894,1.0,1,0,Gd,5,Typ,0,No Fireplace,Attchd,RFn,2.0,450.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,130000
853,RL,60.0,8430,Pave,No Alley,Reg,HLS,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,616.0,Unf,1040.0,GasA,TA,Y,SBrkr,1040,1040,0.0,2,0,TA,5,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,124000
2585,RL,66.0,12778,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1952,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,1008.0,GasA,Ex,Y,FuseA,1008,1008,1.0,1,0,TA,4,Typ,0,No Fireplace,Attchd,RFn,1.0,280.0,TA,TA,Y,0,154,No Pool,MnPrv,No Misc Feature,WD ,139500
2193,RL,60.0,8172,Pave,No Alley,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,682.0,Unf,864.0,GasA,TA,Y,SBrkr,864,864,1.0,1,0,TA,5,Typ,0,No Fireplace,Detchd,Unf,2.0,528.0,TA,TA,N,196,0,No Pool,No Fence,No Misc Feature,COD,79275
2262,RL,64.0,9037,Pave,No Alley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,1476.0,GasA,Ex,Y,SBrkr,1484,1484,0.0,2,0,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,472.0,TA,TA,Y,120,33,No Pool,No Fence,No Misc Feature,WD ,265900
1528,RL,52.0,6292,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,384.0,Unf,768.0,GasA,TA,N,SBrkr,790,790,0.0,1,0,TA,4,Typ,0,No Fireplace,Detchd,Unf,1.0,160.0,Fa,TA,Y,0,141,No Pool,No Fence,No Misc Feature,WD ,91000
370,RL,85.0,11900,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1977,1977,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,157.0,TA,TA,PConc,Gd,TA,No,ALQ,400.0,Unf,1122.0,GasA,Ex,Y,SBrkr,946,1934,1.0,2,1,TA,6,Typ,1,TA,Attchd,Unf,2.0,567.0,TA,TA,P,0,176,No Pool,No Fence,No Misc Feature,WD ,185000
2629,RL,70.0,7945,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,1150.0,GasA,Ex,Y,FuseA,1150,1150,1.0,1,0,TA,6,Typ,0,No Fireplace,Attchd,RFn,1.0,300.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,141000
1703,RL,134.0,16659,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1582.0,GasA,Ex,Y,SBrkr,1582,2152,0.0,2,1,Gd,7,Typ,1,Gd,Detchd,Unf,2.0,728.0,TA,TA,Y,0,368,No Pool,No Fence,No Misc Feature,New,260116
793,RL,50.0,9340,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,672.0,GasA,TA,Y,SBrkr,672,672,1.0,1,0,TA,4,Typ,0,No Fireplace,Attchd,Unf,1.0,234.0,TA,TA,N,0,113,No Pool,No Fence,No Misc Feature,WD ,113000
1429,RL,78.0,11454,Pave,No Alley,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,770.0,Unf,1401.0,GasA,Ex,Y,SBrkr,1511,1511,1.0,2,0,Gd,6,Typ,1,Fa,Attchd,Fin,3.0,811.0,TA,TA,Y,168,42,No Pool,No Fence,No Misc Feature,WD ,225000
648,RL,80.0,8480,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,700.0,Unf,793.0,GasA,TA,Y,SBrkr,793,793,1.0,1,0,Fa,4,Typ,0,No Fireplace,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,113000
279,RL,65.0,6305,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,1008.0,GasA,TA,Y,SBrkr,1096,1096,1.0,1,0,TA,5,Typ,1,Fa,Detchd,Unf,1.0,352.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,125200
1705,RL,82.0,9709,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,778.0,Unf,918.0,GasA,Ex,Y,SBrkr,958,2100,1.0,2,1,Ex,8,Typ,2,Gd,BuiltIn,Fin,3.0,786.0,TA,TA,Y,172,104,No Pool,No Fence,No Misc Feature,New,319500
1257,RL,60.0,10930,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,580.0,Unf,913.0,GasA,TA,Y,FuseA,1048,1558,1.0,1,1,TA,6,Typ,1,TA,Attchd,Unf,1.0,288.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,140000
2894,RL,75.0,50102,Pave,No Alley,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,6,1958,1958,Gable,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,909.0,Unf,1632.0,GasA,TA,Y,SBrkr,1650,1650,1.0,1,0,TA,6,Typ,2,Gd,Attchd,Unf,2.0,518.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,250764
1062,RL,74.0,8899,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Ex,TA,PConc,Gd,TA,Av,GLQ,40.0,Unf,948.0,GasA,Ex,Y,SBrkr,948,2088,0.0,2,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,3.0,656.0,TA,TA,Y,100,24,No Pool,No Fence,No Misc Feature,WD ,250000
1729,RL,65.0,10237,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,768.0,GasA,Ex,Y,SBrkr,768,1536,0.0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,400.0,TA,TA,Y,100,38,No Pool,No Fence,No Misc Feature,WD ,176000
1925,RL,80.0,9736,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,TA,TA,CBlock,TA,TA,No,BLQ,668.0,Rec,1331.0,GasA,Gd,Y,SBrkr,1721,1721,0.0,1,0,TA,8,Typ,3,TA,Attchd,Unf,2.0,464.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,174850
415,RL,24.0,2364,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,320.0,Unf,804.0,GasA,TA,Y,SBrkr,804,1548,0.0,2,1,TA,7,Typ,1,TA,Detchd,Unf,2.0,440.0,TA,TA,Y,108,0,No Pool,No Fence,No Misc Feature,WD ,147000
78,RL,55.0,7892,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,918.0,GasA,TA,Y,SBrkr,918,918,0.0,2,0,TA,5,Typ,1,TA,Attchd,Unf,1.0,264.0,TA,TA,Y,28,0,No Pool,No Fence,No Misc Feature,WD ,99500
428,RL,95.0,12350,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,Unf,1365.0,GasA,Ex,Y,SBrkr,1365,2690,1.0,2,1,Ex,8,Typ,1,Gd,Attchd,RFn,3.0,864.0,TA,TA,Y,0,197,No Pool,No Fence,No Misc Feature,New,398800
1756,RL,62.0,7917,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,953.0,GasA,Ex,Y,SBrkr,953,1647,0.0,2,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,460.0,TA,TA,Y,0,40,No Pool,No Fence,No Misc Feature,WD ,175000
1280,RL,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,825.0,GasA,TA,Y,FuseA,825,825,0.0,1,0,TA,4,Typ,0,No Fireplace,Attchd,Unf,1.0,350.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,109500
1928,RL,75.0,12155,Pave,No Alley,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,1237.0,Unf,1657.0,GasA,Gd,Y,SBrkr,1657,1657,0.0,2,0,TA,7,Typ,1,TA,Attchd,Unf,2.0,484.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,163500
2671,RL,60.0,7446,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,266.0,Unf,788.0,GasA,TA,Y,FuseA,788,788,0.0,1,0,TA,4,Typ,2,TA,No Garage,No Garage,0.0,0.0,No Garage,No Garage,Y,0,0,No Pool,GdWo,No Misc Feature,WD ,100000
2501,RL,105.0,11025,Pave,No Alley,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1118.0,Unf,1334.0,GasA,Ex,Y,SBrkr,1520,2826,1.0,2,1,Gd,9,Typ,3,TA,Attchd,RFn,3.0,888.0,TA,TA,Y,177,208,No Pool,No Fence,No Misc Feature,WD ,334000
225,RL,65.0,7832,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,775.0,Unf,864.0,GasA,Ex,Y,SBrkr,864,864,1.0,1,0,TA,4,Typ,0,No Fireplace,Detchd,Unf,1.0,280.0,TA,TA,Y,226,0,No Pool,No Fence,No Misc Feature,WD ,137250
2317,RL,134.0,19378,Pave,No Alley,IR1,HLS,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,57.0,Unf,1392.0,GasA,Ex,Y,SBrkr,1392,2462,1.0,2,1,Gd,9,Typ,1,Gd,Attchd,RFn,2.0,576.0,TA,TA,Y,239,132,No Pool,No Fence,No Misc Feature,New,320000
160,RL,75.0,9830,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,72.0,Rec,1063.0,GasA,Ex,Y,SBrkr,1287,1287,1.0,1,0,Gd,7,Typ,1,Gd,Detchd,Fin,2.0,576.0,TA,TA,Y,364,17,No Pool,No Fence,No Misc Feature,WD ,162000
100,FV,75.0,4403,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2009,2009,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,GLQ,578.0,Unf,1470.0,GasA,Ex,Y,SBrkr,1478,1478,1.0,2,1,Gd,7,Typ,1,Gd,Attchd,Fin,2.0,484.0,TA,TA,Y,0,144,No Pool,No Fence,No Misc Feature,New,222000
482,RL,75.0,8174,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,494.0,Unf,698.0,GasA,Ex,Y,SBrkr,698,1342,1.0,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2.0,393.0,TA,TA,Y,100,56,No Pool,No Fence,No Misc Feature,WD ,178000
177,RM,60.0,7200,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,1940,1992,Gable,CompShg,MetalSd,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,No,BLQ,510.0,Unf,788.0,GasA,TA,Y,SBrkr,804,804,1.0,1,0,Gd,4,Typ,2,Gd,Attchd,Unf,1.0,240.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,119000
1971,RL,69.0,7590,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,CBlock,TA,TA,No,ALQ,540.0,Unf,864.0,GasA,TA,Y,SBrkr,876,1812,0.0,2,0,TA,8,Typ,1,TA,Attchd,RFn,1.0,264.0,TA,TA,Y,0,168,No Pool,No Fence,No Misc Feature,WD ,169500
484,RL,75.0,8795,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300.0,Unf,952.0,GasA,Ex,Y,SBrkr,980,2256,0.0,2,1,Gd,8,Typ,1,TA,BuiltIn,Fin,2.0,554.0,TA,TA,Y,224,54,No Pool,No Fence,No Misc Feature,WD ,236000
1561,RM,44.0,3843,Pave,No Alley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,1596.0,GasA,Ex,Y,SBrkr,1648,1648,1.0,2,0,Ex,5,Typ,1,Gd,Attchd,Fin,2.0,525.0,TA,TA,Y,162,53,No Pool,No Fence,No Misc Feature,New,294464
992,RL,85.0,11075,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500.0,LwQ,952.0,GasA,TA,Y,SBrkr,1092,2112,0.0,2,1,TA,9,Typ,2,Gd,Attchd,Unf,2.0,576.0,TA,TA,Y,280,0,No Pool,No Fence,No Misc Feature,WD ,206900
73,RL,76.0,10142,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,956.0,GasA,Ex,Y,SBrkr,956,2084,1.0,2,1,Gd,8,Typ,0,No Fireplace,BuiltIn,RFn,2.0,618.0,TA,TA,Y,0,45,No Pool,No Fence,No Misc Feature,WD ,233000
2646,RM,56.0,7741,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,143.0,Rec,1032.0,GasA,Gd,N,FuseA,1032,1032,0.0,1,0,TA,5,Typ,0,No Fireplace,Detchd,Unf,1.0,280.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,COD,108000
994,RL,65.0,8139,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,680.0,GasA,Gd,Y,SBrkr,680,1470,0.0,2,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,420.0,TA,TA,Y,192,49,No Pool,No Fence,No Misc Feature,WD ,165000
2138,RL,45.0,8982,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,539.0,Unf,1040.0,GasA,TA,Y,SBrkr,1040,1040,0.0,1,1,TA,5,Typ,0,No Fireplace,Detchd,Unf,2.0,748.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,134900
2013,RM,51.0,6120,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,884.0,GasA,Ex,Y,SBrkr,884,884,0.0,1,0,TA,5,Typ,0,No Fireplace,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,113000
2126,RL,70.0,16561,Pave,No Alley,IR2,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,1097.0,GasA,Ex,Y,SBrkr,1097,1097,1.0,1,1,TA,6,Typ,0,No Fireplace,Attchd,Unf,1.0,242.0,TA,TA,Y,306,0,No Pool,GdPrv,No Misc Feature,WD ,147900
898,RL,56.0,4060,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,864.0,GasA,Ex,Y,SBrkr,864,864,0.0,1,0,TA,4,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,Y,0,96,No Pool,No Fence,No Misc Feature,WD ,99900
1048,RL,24.0,2308,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,286.0,LwQ,855.0,GasA,Gd,Y,SBrkr,855,1456,0.0,2,1,TA,7,Typ,0,No Fireplace,Attchd,RFn,2.0,460.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,143000
